text,label,custom_id
Can't wait to go for my first driving lesson today. The thought of getting into a metal death trap that kills thousands of people every year just fills me with joy!,1,translation-296
Let's cut funding to social services. What could possibly go wrong ,1,translation-297
"Well, at least the covid situation seems to be improving in time for christmas... ",1,translation-298
"Synthwave communities really love pessimism don't they haha
Any upbeat energy and people get upset at ya",1,translation-299
"Nothing can be further from the kickoff of the NFL season than a pre-game performance by Ed Sheeran.

Nothing against him but he just doesn't inspire me to watch football.

#Football #NFL #Weak #TestosteroneDeficiency https://t.co/JTI2qgSxUq",1,translation-300
I am just loving life in Covid times. Long may it last!,1,translation-301
"""I can't wait to be a piece of shit with a bachelors degree""",1,translation-302
I LOVE paying so much for gas. Really feels good to help out big oil.,1,translation-303
my hobbies include leaving projects for the night before and then complaining that the teacher didn't give us enough time 🙃🙃,1,translation-304
went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic 🙃🙃🙃,1,translation-305
When you get woken up at 3am because of aftershocks from an earthquake 👍😩,1,translation-306
trying to figure out how to use notion for my anime list. I think i’m dying,1,translation-307
Really happy that the weather has stayed like this for the whole weekend,1,translation-308
My eldest is having a wild Friday night out. She's going to bingo. 😂,1,translation-309
"Yes, that's fine. Don't wash your hands when you come out of the gym toilets and go and touch all the weights. We're not in a Pandemic or anything...",1,translation-310
i love 6 hour panic attacks,1,translation-311
South Park being taken off Hulu is the worst thing that’s happened to me personally in 2020 and like.. my dad died,1,translation-312
"So hard to book a jab, turn up, be jabbed, wait a bit and then get on with your life.  Why bother?",1,translation-313
"Roses are Red
Violets are Blue
My first love was Championship Manager
Tommy Svindal Larsen and Kennedy Bakircioglu 

#HappyValentinesDay",1,translation-314
I really haven't a clue why people think GP's aren't working when you look at all the supportive news headlines around!,1,translation-315
thats it im packing my things and moving to italy see u all in a month xo,1,translation-316
@DonaldJTrumpJr If only he had a press Corp in the house...oh wait! Shut up Jr! Time to get fitted for those lovely orange jumpsuits! If you can't be orange anymore at least you can wear it!!!,1,translation-317
I enjoy being at work and can’t wait to come in everyday and see all my happy colleagues ,1,translation-318
"Oh my goodness. It’s the first week of the summer holidays and Harrison has found his recorder. 

Give.
Me.
Strength.",1,translation-319
Really impressed with the clear and unified messages coming from the government re Omicron and socialising over xmas!!,1,translation-320
"So we actually have to do hot girl summer without 1989 Taylor’s version., I’m sick",1,translation-321
Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,1,translation-322
"@barcacentre Unemployed and lazy that Messi guy 😂

(I'm being sarcastic guys, I'm warning you lol)",1,translation-323
"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",1,translation-324
Well. That went well. #BelgianGP,1,translation-325
im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough,1,translation-326
@lora__ SHOCKED. How am I supposed to tell the kids they're not going to Disneyland on June 21st after all? It's already been cancelled 36 times! https://t.co/SV8gpPn6yw,1,translation-327
"When you're feeling all in your feelings, but a certain BEST FRIEND is making you see reason, and maybe you'll be okay. So damn rude. 😤 @LadyDeadlight",1,translation-328
Semester hasn’t even started and I’ve already had two breakdowns :) this is gonna be a fun one!,1,translation-329
"such a good morning, computer froze, update then crashed my laptop, just spilt a cup of coffee. Can the week honestly get any better than this!!",1,translation-330
What a wonderful time to have your AC go out https://t.co/jqjqG1dGOa,1,translation-331
"""@elliekonsker: FLORIDA YOU LITERALLY HAVE ONE JOB""",1,translation-332
Can’t wait to see Ed sheeran at tramlines tomoz x,1,translation-333
WHO LET THE LAUNDRY PILE UP 5 BASKETS. Goodness.,1,translation-334
So kind of the government to introduce 900 new covid tests right before I fly to Paris x,1,translation-335
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,1,translation-336
where can I hand my notice in for mental illness? been working at the same thing for way too long and it’s time for a change.,1,translation-337
"Pissed off at @TMobile_USA and just want out of my contract, but I'm sure that would just be way too easy, ugh :(",1,translation-338
"Wow, can’t wait to go into ANOTHER lockdown 🙄",1,translation-339
"oh sure, the mic’d up pitcher at the MLB all-star game can say “god dammit” but when my 13 year old softball player says it she gets a “language warning” 😂",1,translation-340
"love island is ending, law school is starting again…summer is really over",1,translation-341
"ah yes, of the course the summer rain pours when im on foot.",1,translation-342
I can’t wait to hear more about the life of an upper middle class East Asian American whose only personality trait is drinking boba tea https://t.co/SapbXLd0r2,1,translation-343
@BBCAMERICA Thanks for disrupting your narrative continuity with commercial break previews. #SpoilerAlert,1,translation-344
"Another great patch guys, you fully used the test server!",1,translation-345
"Thanks to India for being so inept. I was hoping for a full day of cricket, got snacks and everything. Cheers. You could have at least tried. #bbccricket #INDvENG #ENGvsIND #Cricket",1,translation-346
"apparently it's the biggest ask on the planet to find decently priced sandals with an enclosed toe. PLEASE, INTERNET. I just want to have vaguely summery shoes that don't involve me having my toes out to the world at all times lmfaoo",1,translation-347
gotta love living in a country where it’s easier to get an AR-15 than it is to get coronavirus testing 😍😝,1,translation-348
@PONOS_EN Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.,1,translation-349
I think we might want to worry a little more about the risks posed by the Omicron variant than fretting over a Zoom quiz that took place a year ago.  Just a thought.,1,translation-350
not to alarm anyone but i just saw spider-man by uta,1,translation-351
